id,target
133906,59.1030488708446
133907,62.900393710253965
133908,26.511491335920162
133909,84.2513775480377
133910,30.314676058391235
133911,58.27965456215088
133912,57.8921155296675
133913,64.19983565150709
133914,34.71660005129934
133915,89.33521292876941
133916,30.73940840962915
133917,70.71924790424524
133918,57.27503435002839
133919,68.25791007513729
133920,34.08945900594546
133921,106.23620158530838
133922,31.182685950365055
133923,68.07137673339392
133924,59.936236470964374
133925,68.62109679760486
133926,34.133961366938394
133927,117.79163240801498
133928,41.33093456063792
133929,73.42731046934747
133930,61.31119247596957
133931,70.00010537328272
133932,50.47670470258129
133933,163.10933672580657
133934,63.832181270224496
133935,81.30525642229658
133936,65.88690739856617
133937,81.11287605371295
133938,73.64360507996764
133939,143.78791152144987
133940,43.03337971872509
133941,65.40379447015474
133942,59.92333142094734
133943,71.78707638710054
133944,48.03915971482067
133945,132.86863003191945
133946,32.495919029811205
133947,48.87473355572355
133948,51.666182239780454
133949,55.5044466788769
133950,35.4494663165112
133951,121.15995355361565
133952,25.463190410594887
133953,35.00651410993974
133954,46.519808514358864
133955,46.63620575909983
133956,28.51362309001647
133957,120.83537215572397
133958,19.017140865330248
133959,27.40977185545869
133960,41.45684987880408
133961,43.19242048226336
133962,22.529996853402263
133963,117.67445909847477
133964,22.399037558423363
133965,25.608664016319693
133966,37.98215274887087
133967,38.37897727243419
133968,24.953463178711203
133969,118.17814399367349
133970,21.54263368881057
133971,24.96044037581159
133972,36.88700965425191
133973,34.3194827563995
133974,23.554361678709455
133975,118.24231146368443
133976,21.75882277197153
133977,24.315126737504656
133978,38.715785951615274
133979,34.85456753435166
133980,22.63704787696135
133981,112.15254787942096
133982,21.214283852932184
133983,23.80165875822203
133984,39.37062691744389
133985,34.06076446776103
133986,26.25248650210134
133987,110.57826745215215
133988,28.47469710113519
133989,23.779695606795737
133990,39.71173804128448
133991,35.16941041942664
133992,30.32500604497419
133993,108.22664892032793
133994,26.14159656758581
133995,26.257072272202482
133996,39.984214130840016
133997,37.24580715091416
133998,31.578422169324277
133999,98.35501866237394
134000,32.251442147545305
134001,29.873282021580287
134002,41.519449652836
134003,40.736562648014214
134004,35.733885273332
134005,87.56740602347813
134006,31.389187743428465
134007,30.211361766557275
134008,43.56769851213861
134009,44.16999242661089
134010,36.818721257289894
134011,50.63988110442767
134012,27.47248783910585
134013,26.431738995021544
134014,47.247251456818574
134015,48.884196640418196
134016,31.514205038958757
134017,53.879266837731336
134018,22.034508946075626
134019,27.99191389596658
134020,53.82204214871955
134021,54.21898154601525
134022,30.129306639509092
134023,60.049941190224274
134024,18.670498385614923
134025,25.399285424749802
134026,62.90700795054223
134027,59.89899393386102
134028,25.297784886447737
134029,61.309631164804806
134030,20.150474181746866
134031,35.4720840474796
134032,73.8161578306283
134033,62.22355690877257
134034,24.365150726870635
134035,63.47012112252098
134036,19.94855871771855
134037,41.98438865272253
134038,85.62216065247188
134039,65.65554367971592
134040,21.595425720522687
134041,66.513945269897
134042,19.996779363318932
134043,59.07507109596622
134044,93.39347772758676
134045,75.93176288498319
134046,20.130130620576573
134047,70.78506785603705
134048,27.330005544754492
134049,76.82448423237099
134050,112.24324100062351
134051,89.0347066742548
134052,26.653499085277414
134053,93.4825108907393
134054,36.02245282198312
134055,108.11056693334572
134056,127.48004830459607
134057,119.2392791984742
134058,36.94493690263872
134059,122.28980176304212
134060,47.02695897149036
134061,147.82449072161643
134062,217.2296865332687
134063,144.05945068408272
134064,45.92478283253731
134065,175.4544717348804
134066,64.14684510381946
134067,232.7302137597061
134068,134.95761314217322
134069,186.58183919853056
134070,56.57433865008585
134071,322.2845077742153
134072,86.56579246158543
134073,434.318525663268
134074,140.5053482806363
134075,184.22948836456465
134076,73.0425345723026
134077,649.357595646384
134078,124.82545355008469
134079,1160.3044095859823
134080,134.47897254232194
134081,220.98140688681744
134082,115.49013782918497
134083,470.78965193136565
134084,65.33550111761178
134085,1651.030951562783
134086,117.33292714675495
134087,153.07223939726728
134088,80.43058840970485
134089,267.27818133340753
134090,33.15564818618499
134091,113.8858467598553
134092,79.32826977474224
134093,106.55939282335068
134094,42.135382649944816
134095,210.81661776013496
134096,15.145540236309031
134097,35.61895945654121
134098,58.256021790030516
134099,55.40785003085868
134100,22.76600541563303
134101,159.8014159528944
134102,7.507514143245054
134103,28.30370675915726
134104,38.600412457724474
134105,34.72080574882157
134106,14.123691919694974
134107,134.83272306427148
134108,2.5227067896169046
134109,28.565536239298837
134110,33.27609158348085
134111,24.269706454836413
134112,8.39068869528974
134113,107.5792901097592
134114,3.5816527886789835
134115,26.791945441967002
134116,29.49396288768736
134117,19.510141142736586
134118,5.59565137157734
134119,88.62564698066808
134120,2.2896685037883806
134121,25.420355084290826
134122,28.069385130224845
134123,15.334416766777242
134124,5.342274331746651
134125,74.70549994791259
134126,2.9451718857414164
134127,23.862106771357496
134128,28.55827475620156
134129,18.420387947449576
134130,5.658115496021658
134131,62.694084124208906
134132,4.326890395609517
134133,24.313831199971503
134134,28.8973694728099
134135,21.429993593889478
134136,7.365578200373754
134137,46.75555927780607
134138,5.795251463436447
134139,25.77096740750775
134140,30.005258248977253
134141,25.146119973146966
134142,7.856419375021186
134143,42.433420662073395
134144,7.825353996319198
134145,26.419213272761606
134146,33.41663700834149
134147,27.264768590890608
134148,9.515454758322782
134149,38.479738387896504
134150,7.755998335047092
134151,26.338022218096416
134152,35.39127885716077
134153,30.882688504019214
134154,9.898340445437583
134155,26.96988803442848
134156,17.906994188504164
134157,24.55031094095901
134158,35.353971640041706
134159,28.308686777050642
134160,15.32422669847956
134161,26.446384109968786
134162,18.57137992153266
134163,24.579700109867265
134164,38.565048707876116
134165,31.109975552368024
134166,21.139434405780165
134167,26.379676639158735
134168,16.302133530259958
134169,17.84596964748628
134170,50.34908615706873
134171,37.90202636350929
134172,21.06497812724963
134173,29.07286018454083
134174,17.120584732404183
134175,28.057772022982064
134176,62.80289926547386
134177,44.94193080159267
134178,20.507114963584428
134179,42.62739862938323
134180,19.75458564803121
134181,37.45741903563531
134182,107.44609373340624
134183,50.07085243613065
134184,21.437907797403607
134185,57.46303322089146
134186,22.42030503579405
134187,53.42836151328912
134188,236.03874148218233
134189,58.014002640759365
134190,22.904899759787767
134191,80.50891845114428
134192,42.55313957849672
134193,102.30723141973873
134194,184.1389429833758
134195,82.70306233586214
134196,31.676894543108745
134197,100.6644904999043
134198,74.41336636065512
134199,173.41744318521435
134200,182.16467192133007
134201,123.12418196978959
134202,78.96115459645878
134203,144.8130211490236
134204,125.17091588636679
134205,287.4768387537893
134206,203.9392948472146
134207,202.38572194542348
134208,170.0398430664732
134209,176.2782316270547
134210,186.7731799899431
134211,581.5804883421297
134212,233.68852692933086
134213,249.41508925142367
134214,287.9955038152147
134215,228.95023499684544
134216,231.99685828231264
134217,2085.0731471094264
134218,206.81134167375677
134219,362.3279884418757
134220,457.27690128852765
134221,264.80104521125133
134222,410.7637239133524
134223,1459.2857664699109
134224,152.25774589234135
134225,364.9359818896423
134226,560.9598773017992
134227,226.6993415868866
134228,125.51590730073254
134229,777.5384592636088
134230,157.40365780696058
134231,225.88441608755207
134232,146.68184819724536
134233,164.7383177349784
134234,32.258138175993274
134235,156.34275458258196
134236,145.69322774898683
134237,132.48696986499155
134238,50.631208875466854
134239,129.91669675583205
134240,13.48318206833721
134241,34.82096475353561
134242,82.05109095839802
134243,83.39088487646525
134244,29.57350185088293
134245,101.243442272658
134246,7.957644826121815
134247,32.39066993384971
134248,48.79081460488424
134249,43.17810006375046
134250,16.47517350608383
134251,77.06193147446618
134252,4.937407469928015
134253,26.61653125473524
134254,36.04981131629625
134255,26.257191102490363
134256,10.334971059582642
134257,65.9267483433038
134258,3.9842416006806047
134259,25.632771808164826
134260,25.743541124187473
134261,20.629133792133572
134262,8.128626625306858
134263,48.53540629130958
134264,3.870269917583684
134265,25.411674908441885
134266,21.91147277594126
134267,17.16863942641107
134268,7.185572944494034
134269,44.99170742345722
134270,4.239487254359801
134271,24.26071847254704
134272,20.311805340865483
134273,15.183276634699649
134274,7.602992923354922
134275,39.8734468126736
134276,5.035399902829365
134277,23.809049660203954
134278,23.813160991643365
134279,14.633358335898325
134280,8.42883675161999
134281,32.772469157518
134282,5.510592277108525
134283,25.11132357848473
134284,26.4719083584975
134285,15.299936880933828
134286,9.636632135180736
134287,28.71592794859974
134288,6.438596712433132
134289,26.860840706590338
134290,28.51187105479218
134291,15.453282689654266
134292,10.754075620224999
134293,24.548415230357197
134294,6.497208872988253
134295,26.74010078929215
134296,27.346354512335505
134297,17.593674071589653
134298,10.95294007469317
134299,22.168103210396286
134300,9.11946704306013
134301,25.14247126885587
134302,25.41332727525368
134303,17.700910436360083
134304,10.272819337449373
134305,14.07951844792899
134306,10.423741544533517
134307,21.2074185435157
134308,25.495424108282954
134309,24.132010872629188
134310,12.95832874184449
134311,15.188563703349693
134312,15.953014846698405
134313,15.21083838585051
134314,26.89566219201253
134315,29.22577982551699
134316,20.56340960393891
134317,13.47247228841757
134318,15.478292708640002
134319,12.797269352030956
134320,29.48985661029335
134321,29.711392218904045
134322,21.379242309797753
134323,25.877295836907297
134324,16.32857929355545
134325,32.25967179671453
134326,33.288781776257224
134327,31.13836332103158
134328,23.227767129811532
134329,36.73685281561492
134330,17.33551132790718
134331,55.925971547337994
134332,93.43835892175393
134333,34.50432184695098
134334,24.2037631242578
134335,59.01086014691026
134336,25.81881511706435
134337,108.26304911667
134338,148.3668006553796
134339,48.0543092584838
134340,37.74193007531752
134341,79.31740126673043
134342,43.46744640234178
134343,265.41474050818726
134344,425.694514536271
134345,66.23627670170657
134346,74.60751156054401
134347,130.42229042704253
134348,85.36679790237744
134349,461.81176038722305
134350,554.3896458189947
134351,78.85579030817269
134352,176.97607909471475
134353,171.13945344263945
134354,102.19983891128341
134355,1248.3258903572032
134356,582.9538156597321
134357,121.6119455486095
134358,249.00020817570882
134359,209.83946946807148
134360,131.67861562859477
134361,721.655626069679
134362,261.4417046689941
134363,150.98697333462508
134364,316.462385377217
134365,251.97821447089845
134366,166.38874095824735
134367,560.8431805831801
134368,344.47860395928734
134369,191.6047081177367
134370,506.4544313453874
134371,178.392861436241
134372,88.90405124483479
134373,450.4246835130435
134374,368.48841920680275
134375,146.2637162935656
134376,176.22126119879624
134377,130.37185247198457
134378,45.04322170480597
134379,205.16390536744294
134380,256.9821558199762
134381,87.56815039663735
134382,68.75020739685371
134383,98.51071427844062
134384,27.117591468833577
134385,50.50575581579109
134386,228.3752810148393
134387,49.68455062843775
134388,29.584287217697188
134389,76.41381225627137
134390,15.458349951082216
134391,40.44707240836716
134392,104.5981609165828
134393,32.817303830497146
134394,18.854715393558795
134395,59.99551385352273
134396,9.952151304070458
134397,33.21311589311047
134398,73.03633332560881
134399,26.236425707744935
134400,13.507422335133299
134401,51.69124633354679
134402,14.844385368973334
134403,27.78031955876979
134404,61.43845580093737
134405,21.708407952299474
134406,16.167664837391634
134407,57.53140554510272
134408,18.904295010392545
134409,24.347296754085043
134410,50.77843027526649
134411,18.9699769444388
134412,18.969610162531488
134413,63.58546312655338
134414,21.185044348383187
134415,23.546808114469663
134416,51.86439043692661
134417,17.118655409018015
134418,21.482415219382503
134419,61.625764645015174
134420,22.193275933757604
134421,23.891147963623343
134422,54.601819950253955
134423,16.70631924655798
134424,22.362917667864735
134425,60.46627188017451
134426,22.86460662287653
134427,24.384992773710994
134428,55.36428033126716
134429,16.457639869694876
134430,22.57383257986634
134431,58.43611236127613
134432,23.61741037816197
134433,24.540284751548352
134434,58.94332280986831
134435,16.45673841243505
134436,23.46665761927314
134437,56.76195312066222
134438,22.209482125405803
134439,24.217612003196678
134440,58.42004260363653
134441,16.611303286670715
134442,22.902503674124727
134443,41.65451054643816
134444,22.766524364557533
134445,24.823983545857452
134446,61.475171287592765
134447,20.527918961808716
134448,20.92501343979446
134449,37.9958589470333
134450,22.295779642469853
134451,23.49976610333505
134452,113.79293700201802
134453,22.897080815225745
134454,20.290099854707396
134455,23.59832202851335
134456,20.535027212421454
134457,22.02962398323202
134458,100.31264832045919
134459,23.43694479715544
134460,19.223148123350093
134461,19.37369067576926
134462,20.518091591289355
134463,21.819246816817284
134464,77.06877880403503
134465,25.715563195453502
134466,19.19683245946364
134467,18.09172383973369
134468,20.517544913939396
134469,23.535369277234935
134470,60.09640314164
134471,27.662678429625842
134472,19.19683245946364
134473,21.42912136240807
134474,20.725539770461676
134475,28.563989497562755
134476,53.19327997368934
134477,29.86092542603198
134478,19.19683245946364
134479,26.900804077104425
134480,23.060272655698917
134481,38.320379172035
134482,52.59830521146872
134483,31.351213175867677
134484,20.98269132980146
134485,30.97658206274113
134486,35.13653324967076
134487,59.76810816820687
134488,45.82042688625709
134489,31.594502269782907
134490,31.122246193308833
134491,41.23908165245889
134492,42.47726935773984
134493,72.87468744151224
134494,43.33387975892559
134495,38.08450262007118
134496,42.21635308512261
134497,58.81237615769144
134498,50.01104711976156
134499,91.47886079663712
134500,46.80808750241746
134501,50.10589077730375
134502,51.270382588489845
134503,74.60686805888153
134504,55.06273359484667
134505,86.42332553831744
134506,44.46601551752035
134507,48.86764818583719
134508,64.87477260535823
134509,88.07257594889256
134510,81.9903437476967
134511,122.86509491032311
134512,59.64714780276512
134513,56.437268742599926
134514,122.6148845239598
134515,100.81795376499548
134516,94.77808872095777
134517,118.71073786582265
134518,57.70170306831763
134519,49.32412091435048
134520,129.11128073635066
134521,100.65987138834859
134522,58.198614611782915
134523,68.13887127914857
134524,54.542166529072965
134525,37.296835870090646
134526,72.83093302403398
134527,99.66137522497543
134528,40.85913799269616
134529,48.7688639568744
134530,45.96066896032477
134531,30.49393319816726
134532,41.029864878293886
134533,85.58217262876529
134534,27.51208161656451
134535,31.612140415540082
134536,39.36392931151221
134537,27.15466016032014
134538,32.31969817772401
134539,79.63367846946045
134540,27.169187148334856
134541,29.598091967518357
134542,33.77634097070132
134543,25.76672696268413
134544,27.94570629629072
134545,75.92255102845526
134546,27.369386617199183
134547,27.840483779281545
134548,31.460682649096853
134549,22.521131151250316
134550,26.574021368922047
134551,72.55439201693082
134552,27.078877777553345
134553,23.998927203570094
134554,29.16193880484869
134555,26.251092314590515
134556,27.0777026976355
134557,71.29822644174871
134558,28.110450089046044
134559,21.225395417672534
134560,25.792301855982004
134561,29.61698556278104
134562,27.043842151833406
134563,67.52698541352305
134564,29.056583954553247
134565,19.0667857412502
134566,27.49393429434511
134567,31.31339017817886
134568,28.115636993320045
134569,62.48643934198368
134570,28.960402384412138
134571,20.65835968871315
134572,31.035492608634918
134573,32.21281962967806
134574,26.74956122916005
134575,59.43734842470124
134576,30.420156097680366
134577,22.44541513766053
134578,33.20626270951752
134579,32.75468431991563
134580,28.241987183633853
134581,57.645021011118786
134582,30.072680868955857
134583,23.059812369633452
134584,35.998693902636475
134585,32.738557098618095
134586,29.877056408167935
134587,42.305765161039794
134588,23.984299407584224
134589,20.086846369355374
134590,34.80555858429153
134591,26.734351386401563
134592,22.57039304450947
134593,30.45199476015739
134594,19.674428890969452
134595,16.41568072683161
134596,33.389666996550204
134597,22.88366068818645
134598,18.71548613401017
134599,21.13814695446806
134600,19.038187225154594
134601,15.430763451169959
134602,35.34367282608693
134603,21.461662061097456
134604,17.85298302379868
134605,18.198817860226605
134606,19.2765244354361
134607,14.480052703050424
134608,34.53055691807895
134609,20.097905431694997
134610,17.65451738641415
134611,17.054468352210378
134612,19.275977758086142
134613,14.268633353285884
134614,35.61598771699693
134615,19.412582986955677
134616,17.65451738641415
134617,18.169993785243328
134618,19.39747069662834
134619,19.73699200020628
134620,34.21821916496852
134621,20.31518360306888
134622,17.65451738641415
134623,22.52752958274329
134624,21.74177372458042
134625,22.944511751297824
134626,34.82303922796767
134627,24.616709104338504
134628,19.517434669027867
134629,26.40074289936749
134630,26.271384185922926
134631,23.385398954526682
134632,35.64770893699044
134633,26.060326074382
134634,29.674611109167078
134635,39.09199496325313
134636,36.12220714424627
134637,24.61219002510284
134638,35.587732652167865
134639,28.190689808352577
134640,25.473314333827457
134641,51.82612475362799
134642,49.03246282593821
134643,29.26155843896264
134644,40.90377987959472
134645,28.875192373703968
134646,26.96091331315006
134647,72.57246578923056
134648,54.72000443391116
134649,33.93154739433287
134650,45.19308585941057
134651,26.81763912810252
134652,31.093871885997522
134653,84.57893894186523
134654,68.45477130989508
134655,44.05818621166726
134656,51.6740591578402
134657,31.333117177633543
134658,56.50004661783311
134659,96.2578689365323
134660,53.85645910996419
134661,44.67574510467139
134662,48.111683415382906
134663,28.260607668806152
134664,46.48902784608807
134665,88.57932294206147
134666,41.14336328837225
134667,36.56984413740063
134668,44.751752772961055
134669,23.300516006153586
134670,36.181133915606765
134671,73.59138116827525
134672,28.28667960992113
134673,30.672381964115523
134674,40.11349362632549
134675,22.342281605177327
134676,27.62870796719153
134677,66.92565146827512
134678,22.840586448352784
134679,25.040523521875496
134680,37.34662016064334
134681,21.319420024444383
134682,23.84678506204309
134683,51.98234329497818
134684,18.12793768503953
134685,19.708763892620592
134686,36.2833368833774
134687,20.41889700859987
134688,17.575668815724768
134689,54.34965563345627
134690,19.788506212590928
134691,17.232702900746485
134692,35.12351204861722
134693,19.836067585305823
134694,18.862737534483514
134695,57.22449977069229
134696,20.791905181355418
134697,14.735748334371356
134698,34.043839137879885
134699,18.29832916209217
134700,19.578669641987332
134701,61.49659443519875
134702,21.505669367446416
134703,13.731967672830697
134704,33.623378955450775
134705,17.547286930276638
134706,21.395711357675555
134707,62.22602456998665
134708,22.519286545661473
134709,14.667493497397018
134710,34.3988906086506
134711,17.89686462006633
134712,23.345695244918645
134713,62.857351258249
134714,23.11908358414832
134715,15.505285391606785
134716,34.98732914589213
134717,18.29174176960736
134718,23.78327517868143
134719,61.78790937982539
134720,24.763824654387214
134721,16.60215642909643
134722,34.83354489829365
134723,18.883477456452816
134724,24.92795439433516
134725,59.29060053813026
134726,23.70149916824375
134727,16.25817310456445
134728,33.35026079596933
134729,20.22365044838436
134730,24.394189158969144
134731,43.56184602312291
134732,22.35187262974899
134733,13.859273022030195
134734,34.551445113267036
134735,19.62617046817769
134736,21.34477132226421
134737,31.05467480298646
134738,20.221366489337704
134739,13.378037999397698
134740,35.107269942397316
134741,17.903698486476976
134742,19.808723409135382
134743,23.493482000960093
134744,19.652726384236182
134745,13.378037999397698
134746,34.62050524297405
134747,16.661092454489733
134748,18.91116883029482
134749,21.220928495073007
134750,20.075026113452772
134751,13.22229455767307
134752,34.56315671068636
134753,15.869882660556481
134754,18.651203405405376
134755,18.979174175748383
134756,20.074479436102813
134757,12.882852625852202
134758,34.54490754694868
134759,17.681291897806435
134760,18.665753034263815
134761,19.86674655441368
134762,20.356367142713594
134763,13.400802453171647
134764,34.57323994285378
134765,19.55247259176912
134766,18.665753034263815
134767,22.509283205290128
134768,22.309353820615947
134769,16.87904861566697
134770,34.322205695202264
134771,21.83215848255023
134772,21.12311604084046
134773,24.714529096361062
134774,26.288841533980484
134775,22.979327274896747
134776,34.540946680556765
134777,23.425845031062757
134778,27.05143225494878
134779,32.87022219113728
134780,29.158923844773998
134781,27.039552768562686
134782,35.67738540557192
134783,25.64176271184994
134784,29.725227025392954
134785,46.37155827326778
134786,34.13185607307843
134787,33.026088554639855
134788,40.71333877050089
134789,26.18184218592723
134790,34.75401473244453
134791,57.364225087230714
134792,36.098959503379085
134793,36.899879065385015
134794,46.10184298927597
134795,28.838439439207868
134796,38.130534374491845
134797,60.89816857891405
134798,47.309938819464676
134799,39.39143048893539
134800,47.873658642282635
134801,35.672104902221996
134802,44.93021264279575
134803,49.25750122551233
134804,32.53458749676457
134805,43.35392113435273
134806,48.215314562624975
134807,34.14638402860951
134808,26.571088350358167
134809,33.68527031171118
134810,15.879439615668844
134811,33.84505429071338
134812,42.61494414076655
134813,29.21023309577698
134814,19.103483767835023
134815,20.25916115518582
134816,10.823214894139202
134817,29.296269861419294
134818,35.912266197148725
134819,25.724821097199587
134820,13.877998220448706
134821,13.792956241738977
134822,8.187220311968982
134823,21.428942525539075
134824,30.71911253241113
134825,23.141794151809048
134826,12.603430079720859
134827,17.35097214151868
134828,5.2601536433795175
134829,18.787454930431796
134830,28.331773405618925
134831,24.404644036085397
134832,10.983607285361572
134833,18.815439845505523
134834,7.4944439814977954
134835,18.520930613166517
134836,27.20310091314557
134837,24.004725877232005
134838,9.93038959256635
134839,14.33147718923557
134840,6.425120752022448
134841,14.814664381929042
134842,25.815719823952474
134843,21.107659846421633
134844,8.717909071891984
134845,13.533700393916916
134846,6.034464546755878
134847,12.950641644565874
134848,25.13978892015323
134849,19.65718580527669
134850,8.078303399623191
134851,12.883154200754902
134852,7.159380017310685
134853,12.110975581004816
134854,25.185194805195014
134855,19.050680146534887
134856,8.28138135043731
134857,13.792874421941391
134858,7.23474627079888
134859,13.004991068882784
134860,27.024186462098424
134861,18.87827259134304
134862,9.02674189920604
134863,18.13762939437123
134864,12.328261370850832
134865,14.361099161577043
134866,28.841500713591582
134867,18.996556551762602
134868,11.718986678314792
134869,22.4568364169021
134870,17.355883555314406
134871,14.314503148808981
134872,28.914876347485084
134873,19.79416530407355
134874,17.61240763025834
134875,19.192680541951397
134876,18.054931635385792
134877,11.44831309999105
134878,28.39560888932055
134879,17.272419125131997
134880,17.936534597902153
134881,16.02764303442531
134882,18.40052738131623
134883,12.435627601662414
134884,28.816578343497422
134885,16.953060287932885
134886,18.063474360364133
134887,14.913587643668059
134888,18.14222401257937
134889,12.47946188220558
134890,28.47052212549407
134891,16.49800942594313
134892,18.063474360364133
134893,15.113568346626913
134894,18.564523741795956
134895,13.226203224816452
134896,28.66489215301008
134897,16.11881818887138
134898,18.063474360364133
134899,16.33958059244123
134900,18.994146721755705
134901,13.579660955544178
134902,28.768044059285014
134903,16.971905601985522
134904,18.078023989222572
134905,17.8702847418081
134906,19.496074137034306
134907,14.08102800123079
134908,29.104338085323963
134909,19.199522156291664
134910,18.078023989222572
134911,21.155655199626537
134912,21.61187623519392
134913,16.45568181806552
134914,29.9147517846433
134915,21.16450510177876
134916,20.740164266647923
134917,20.85653481986951
134918,25.456892026724965
134919,16.89317923446601
134920,31.512973859360336
134921,21.229544452439175
134922,24.856173010819788
134923,24.194804130941794
134924,26.15133443161716
134925,15.99692607297579
134926,32.78282749752007
134927,22.01970964206466
134928,23.79911032917407
134929,25.982630195399864
134930,24.812866103314263
134931,17.47989915375968
134932,39.88038815115716
134933,22.90529183848107
134934,21.997985658761493
134935,23.277250324069527
134936,17.00267564671454
134937,18.10354540045624
134938,43.81854970647808
134939,25.94424992779843
134940,20.041138862642445
134941,20.15913677721867
134942,27.243414956960713
134943,25.66103546402234
134944,48.742375532583566
134945,33.4372960624803
134946,28.28604607374186
