id,market,target,pred
67543,Market A,12.959,38.483149598119056
67549,Market A,11.581,34.42548891291649
67555,Market A,8.941,32.04677154543731
67561,Market A,11.767,29.455561633674762
67567,Market A,14.334,31.838390780383975
67573,Market A,12.359,36.58013295533563
67579,Market A,11.252,36.02065100811251
67585,Market A,12.879,24.534860774917732
67591,Market A,16.506,36.417836874887314
67597,Market A,20.767,32.38025616530809
67603,Market A,25.954,55.424546219216445
67609,Market A,31.483,47.26072242141339
67615,Market A,29.704,52.66940787192849
67621,Market A,27.073,52.558088124486645
67627,Market A,23.726,60.44907817193334
67633,Market A,26.055,21.990374974847043
67639,Market A,18.687,4.305447462912511
67645,Market A,27.627,60.555008623139486
67651,Market A,23.731,90.50431507975058
67657,Market A,24.343,12.526400872769372
67663,Market A,25.736,2.4027704890491357
67669,Market A,38.102,27.10189496271049
67675,Market A,39.299,19.03980949001503
67681,Market A,13.695,38.354128590313294
67687,Market A,17.819,24.4587198752142
67693,Market A,20.692,30.841513306203062
67699,Market A,55.182,46.444880270965896
67705,Market A,46.162,55.73238077398919
67711,Market A,27.497,46.99188458161953
67717,Market A,20.071,39.88945255762198
67723,Market A,13.765,43.32178077117341
67729,Market A,-6.765,36.96531093244205
67735,Market A,-35.295,37.35131728539734
67741,Market A,-37.581,40.103721293088626
67747,Market A,-37.363,38.92660731585153
67753,Market A,-37.045,38.25014119422116
67759,Market A,-37.109,35.14751090174529
67765,Market A,-39.582,26.037084121695443
67771,Market A,-18.769,26.78227613040319
67777,Market A,-1.188,10.965588865588074
67783,Market A,-0.099,10.097208255193848
67789,Market A,0.777,14.452883951552323
67795,Market A,11.567,14.964671030632843
67801,Market A,17.021,24.913160080696493
67807,Market A,22.075,15.84997298728753
67813,Market A,21.938,17.729422888490546
67819,Market A,22.198,32.89700919875754
67825,Market A,20.037,28.035299332053498
67831,Market A,18.512,33.1652974536387
67837,Market A,14.922,17.6763162707187
67843,Market A,14.139,20.12761451446432
67849,Market A,17.558,23.772801092206173
67855,Market A,17.574,20.203227777885047
67861,Market A,8.006,30.104027699672443
67867,Market A,2.424,23.270507976767163
67873,Market A,0.252,14.522649099977912
67879,Market A,0.085,31.724160252940877
67885,Market A,-11.476,33.839667114883284
67891,Market A,-39.952,28.094309875245713
67897,Market A,-7.525,32.52111072991811
67903,Market A,20.908,55.66797860440774
67909,Market A,25.978,63.23510827439558
67915,Market A,35.467,68.77820086552101
67921,Market A,23.439,64.03300463924515
67927,Market A,18.236,61.61356765946196
67933,Market A,30.537,83.32631621455499
67939,Market A,47.757,60.10772519558972
67945,Market A,16.5,69.6529772436463
67951,Market A,7.384,46.97688836474322
67957,Market A,15.426,58.06694396339584
67963,Market A,19.924,36.09711208676457
67969,Market A,20.826,35.247907246105825
67975,Market A,18.429,41.549616223479276
67981,Market A,16.256,27.464802362607756
67987,Market A,17.072,24.21688115498587
67993,Market A,18.192,19.255093336662043
67999,Market A,19.232,-0.48934923706909217
68005,Market A,17.973,9.303892530014323
68011,Market A,17.641,6.852779645019481
68017,Market A,24.156,11.969094342568084
68023,Market A,36.402,38.10217007806651
68029,Market A,26.537,51.81344679964506
68035,Market A,37.616,49.66241640560173
68041,Market A,36.077,78.76424455922265
68047,Market A,39.656,91.28833535418113
68053,Market A,51.001,96.5462320262184
68059,Market A,39.39,91.83161298010327
68065,Market A,23.227,59.80022725421628
68071,Market A,25.862,38.15495890623272
68077,Market A,64.955,58.53440531294862
68083,Market A,57.905,120.83409539092811
68089,Market A,59.904,24.72329343361369
68095,Market A,50.902,3.699685827449102
68101,Market A,36.342,13.45961499262998
68107,Market A,37.822,18.803939573090197
68113,Market A,44.593,4.26338462046342
68119,Market A,51.095,24.00481913738595
68125,Market A,39.739,62.33617022501579
68131,Market A,23.307,43.52505212922131
68137,Market A,21.646,29.172827045251037
68143,Market A,39.395,20.194589077857167
68149,Market A,37.974,36.585198733206624
68155,Market A,22.164,35.40214630611648
68161,Market A,23.118,21.865787283468123
68167,Market A,26.894,28.427253721049205
68173,Market A,25.77,56.27585274902469
68179,Market A,63.279,60.367027793698455
68185,Market A,54.757,71.71050590263594
68191,Market A,87.692,89.47564115495416
68197,Market A,89.725,89.68019738211459
68203,Market A,104.016,91.80487575195914
68209,Market A,86.433,89.9567097284818
68215,Market A,87.753,93.34825819275137
68221,Market A,103.011,92.00887977728368
68227,Market A,77.206,114.96939768364498
68233,Market A,46.794,79.86528734289419
68239,Market A,28.296,46.61171234495132
68245,Market A,-37.343,73.63128795784641
68251,Market A,-39.161,35.31377762386835
68257,Market A,12.579,45.189486404931316
68263,Market A,28.018,47.75738473368048
68269,Market A,19.908,58.54841590626464
68275,Market A,24.81,67.16479534479238
68281,Market A,25.431,48.934074478881115
68287,Market A,25.971,17.91728298495277
68293,Market A,1.78,19.620426187551217
68299,Market A,-7.95,20.821702273773354
68305,Market A,24.787,18.875790995308627
68311,Market A,39.682,23.966749349595858
68317,Market A,51.204,37.384990630376535
68323,Market A,65.487,41.07805710782175
68329,Market A,84.596,52.88018063604696
68335,Market A,105.886,82.13062872054043
68341,Market A,66.043,72.45365060582826
68347,Market A,43.737,52.81752893456002
68353,Market A,29.075,33.81297445393945
68359,Market A,32.65,33.971021406215286
68365,Market A,41.372,49.21594067500462
68371,Market A,58.399,78.37492877884635
68377,Market A,51.868,49.705018261075935
68383,Market A,41.355,22.188719744623377
68389,Market A,29.889,56.54020730501047
68395,Market A,50.805,65.04643326760703
68401,Market A,76.044,55.01905660282723
68407,Market A,84.916,79.39678212856782
68413,Market A,71.691,84.20913786707976
68419,Market A,94.441,64.65565212365652
68425,Market A,134.286,56.03776921049724
68431,Market A,214.697,126.54824510013954
68437,Market A,49.47,92.56997690043009
68443,Market A,24.949,59.40690938969625
68449,Market A,25.598,48.40229011820297
68455,Market A,43.836,53.14429862411711
68461,Market A,45.997,69.63455879168345
68467,Market A,64.095,65.16319602604455
68473,Market A,65.034,70.48698574394506
68479,Market A,78.146,84.21755585252023
68485,Market A,62.617,69.57811133577353
68491,Market A,54.722,69.4412323191041
68497,Market A,43.589,61.20287955139621
68503,Market A,45.464,60.57398040200154
68509,Market A,120.745,75.12458955010072
68515,Market A,152.195,257.37234772387274
68521,Market A,78.373,144.42297813958783
68527,Market A,53.287,53.61325061173407
68533,Market A,35.779,67.8981131404733
68539,Market A,20.797,60.534413264456234
68545,Market A,17.449,45.826577129045205
68551,Market A,17.565,43.18898632221088
68557,Market A,16.05,39.72703255681296
68563,Market A,17.513,42.096001623316425
68569,Market A,19.272,47.253921035642506
68575,Market A,19.973,47.28858595985422
68581,Market A,17.424,44.41060588839892
68587,Market A,12.065,38.98477629200778
68593,Market A,8.685,30.364870742177942
68599,Market A,17.036,44.59968231801342
68605,Market A,33.773,44.618117921656356
68611,Market A,45.776,74.02174587982464
68617,Market A,56.144,76.91145633086742
68623,Market A,56.612,85.88323926019942
68629,Market A,51.459,82.80584177741062
68635,Market A,53.371,86.5129479625833
68641,Market A,51.548,79.48137317068237
68647,Market A,58.818,77.62342942519663
68653,Market A,74.428,92.16363153717677
68659,Market A,86.921,131.9181588484521
68665,Market A,58.867,80.57208778000557
68671,Market A,50.238,46.90790937723859
68677,Market A,30.786,56.63235361610741
68683,Market A,26.833,47.24939432131829
68689,Market A,24.598,49.6344586104039
68695,Market A,23.013,42.134340673874775
68701,Market A,20.34,43.28799865288298
68707,Market A,22.228,39.84051780378357
68713,Market A,22.004,46.73395239803298
68719,Market A,24.554,40.412602413957494
68725,Market A,20.863,30.83851868787653
68731,Market A,14.94,36.34992429340471
68737,Market A,13.135,35.684495982688816
68743,Market A,28.905,53.40387774114436
68749,Market A,36.176,52.77122795946722
68755,Market A,47.388,82.11211779934055
68761,Market A,52.688,87.82432141299846
68767,Market A,55.603,83.25224153486117
68773,Market A,40.038,89.6957995356736
68779,Market A,18.892,76.7047113047027
68785,Market A,14.18,67.21864034841396
68791,Market A,24.547,51.253666671333974
68797,Market A,61.084,63.349180472412655
68803,Market A,68.833,82.18138636439286
68809,Market A,40.299,65.72603100740238
68815,Market A,32.068,33.61433765621675
68821,Market A,28.602,49.24554673596917
68827,Market A,28.614,56.04000909319188
68833,Market A,25.441,67.80242701364094
68839,Market A,21.206,66.30190405431125
68845,Market A,21.013,60.56837300348068
68851,Market A,22.397,60.816186728402094
68857,Market A,27.017,59.93940130376729
68863,Market A,26.452,50.29938614346641
68869,Market A,21.507,40.68419219567315
68875,Market A,16.147,41.077053835009195
68881,Market A,10.622,34.70352368873493
68887,Market A,-15.0,35.22750942172327
68893,Market A,-37.824,39.23006920684057
68899,Market A,-38.995,52.28641259997591
68905,Market A,-37.887,55.14921269484038
68911,Market A,-39.814,63.463454406201606
68917,Market A,7.617,55.4308129892345
68923,Market A,29.774,49.298340880411104
68929,Market A,24.378,60.260696776620755
68935,Market A,25.962,52.552375886784915
68941,Market A,35.377,55.18766610454237
68947,Market A,34.863,42.68405701769581
68953,Market A,31.048,50.419012889294116
68959,Market A,18.239,37.33511911235914
68965,Market A,3.039,43.71245440959548
68971,Market A,2.584,36.98740222945955
68977,Market A,2.965,30.07380114809422
68983,Market A,6.837,27.958146955485418
68989,Market A,2.177,18.49843671155542
68995,Market A,14.404,25.596702251921684
69001,Market A,19.121,21.5754600940093
69007,Market A,16.604,9.775055810551947
69013,Market A,8.879,5.365943954070133
69019,Market A,-2.503,1.5753799837718105
69025,Market A,-3.013,-2.873111958032581
69031,Market A,-2.549,8.783600491681668
69037,Market A,-1.759,10.294847342968993
69043,Market A,-12.026,17.298184395823384
69049,Market A,-17.093,21.46255612793233
69055,Market A,-3.38,27.99107017895671
69061,Market A,-0.861,35.25098317922661
69067,Market A,-0.455,36.36107764172857
69073,Market A,-0.206,34.57411450380508
69079,Market A,-0.232,23.49723117230282
69085,Market A,1.004,25.298441816962253
69091,Market A,23.072,33.360308974051506
69097,Market A,16.941,45.50748057922891
69103,Market A,5.962,24.086729969562086
69109,Market A,4.127,10.543171768631723
69115,Market A,2.946,-0.7712817107078678
69121,Market A,11.069,-1.126395196053707
69127,Market A,7.492,-14.14898169617554
69133,Market A,11.54,-20.65480088451325
69139,Market A,14.206,1.5783202524489894
69145,Market A,4.774,6.247095956543987
69151,Market A,2.013,2.777872660700865
69157,Market A,0.811,-13.58470583034223
69163,Market A,-2.248,-18.001698877930934
69169,Market A,-2.818,-37.83447173797882
69175,Market A,-3.644,-26.306630642989987
69181,Market A,-2.384,-18.92304399771527
69187,Market A,-1.695,-18.498687995187865
69193,Market A,-1.539,-11.004601972027743
69199,Market A,-1.885,-6.882197567252362
69205,Market A,-2.475,-8.325330412659824
69211,Market A,-3.865,-13.536780699030857
69217,Market A,-3.498,-20.183250335701786
69223,Market A,-1.488,-21.548731642387693
69229,Market A,2.442,-9.97218835416706
69235,Market A,5.487,2.4587581268801344
69241,Market A,10.945,4.895455968402274
69247,Market A,8.609,-15.042206824001894
69253,Market A,7.666,-13.712641534233285
69259,Market A,21.971,-25.382800048329585
69265,Market A,15.908,-31.57015936913662
69271,Market A,10.398,-21.041212012710375
69277,Market A,13.021,-3.0396865853751507
69283,Market A,37.728,-11.510990559255717
69289,Market A,36.719,-18.046795811620555
69295,Market A,27.757,-24.15853300428779
69301,Market A,6.755,-46.237301971294784
69307,Market A,-3.793,-56.071009396931544
69313,Market A,-3.649,-61.51399611661809
69319,Market A,-4.048,-50.65840553844592
69325,Market A,-3.423,-44.7610436171266
69331,Market A,-2.933,-31.198932205699506
69337,Market A,-2.038,-27.67344388819511
69343,Market A,-1.566,-24.26656373725642
69349,Market A,-2.091,-23.86395393101786
69355,Market A,-0.369,-22.800440418941477
69361,Market A,0.038,-24.696306926967026
69367,Market A,-1.494,-25.02786034001882
69373,Market A,0.214,1.5298348103546573
69379,Market A,9.258,3.7903433614095903
69385,Market A,24.792,18.440790857572466
69391,Market A,22.884,-0.006919023232413224
69397,Market A,22.262,-2.343203209805182
69403,Market A,25.568,-16.068592611365133
69409,Market A,32.882,-27.34510206929837
69415,Market A,26.094,-15.165348672192799
69421,Market A,21.519,-11.817813912226086
69427,Market A,18.182,-0.0746757998226002
69433,Market A,20.327,4.8995210600760615
69439,Market A,22.86,11.449446801641002
69445,Market A,24.589,8.918972511967368
69451,Market A,20.78,5.533855218732867
69457,Market A,23.304,5.201966269243464
69463,Market A,21.606,10.388569128540013
69469,Market A,21.864,-1.8502880777007533
69475,Market A,22.921,-2.0168668214977075
69481,Market A,26.715,-7.4612199896427285
69487,Market A,22.473,21.80785294625491
69493,Market A,20.859,-0.6043356210510638
69499,Market A,20.96,-4.2042976690308365
69505,Market A,17.621,-23.729579409022918
69511,Market A,15.985,-26.345525634028064
69517,Market A,18.507,-3.240090037397252
69523,Market A,27.137,2.817301086192927
69529,Market A,1.816,-2.4671320184690444
69535,Market A,-39.155,-19.525482824155603
69541,Market A,-39.077,-19.47454136688301
69547,Market A,-39.37,-5.36766742260717
69553,Market A,-37.403,-25.43101962710604
69559,Market A,-37.508,-22.316728229775606
69565,Market A,-6.055,6.151142442208091
69571,Market A,44.631,13.882468645943142
69577,Market A,-23.203,31.21141849006115
69583,Market A,35.795,-7.934486302862144
69589,Market A,62.646,12.738113218627355
69595,Market A,76.668,25.23932226856533
69601,Market A,58.38,5.895323541534367
69607,Market A,72.306,16.391162876372178
69613,Market A,47.035,5.943371858393142
69619,Market A,44.494,12.920102797331097
69625,Market A,26.662,26.475472485403216
69631,Market A,26.367,6.656377105529089
69637,Market A,30.538,10.847249161635602
69643,Market A,24.356,-12.727626763612548
69649,Market A,26.131,-36.238811511056625
69655,Market A,33.493,-11.597054110838073
69661,Market A,73.606,39.35015789490389
69667,Market A,72.475,49.64989267608773
69673,Market A,51.899,48.28943634396678
69679,Market A,35.477,12.697200996306613
69685,Market A,23.76,-6.665702169941888
69691,Market A,25.527,-1.9255908864966713
69697,Market A,21.814,0.683022935280512
69703,Market A,19.585,17.741051884530364
69709,Market A,20.439,32.80833533585232
69715,Market A,20.557,11.03202169057991
69721,Market A,22.488,29.877076250226494
69727,Market A,22.272,30.732210515046603
69733,Market A,21.567,39.839900224910714
69739,Market A,17.915,13.408144061895648
69745,Market A,15.654,2.4149708941016357
69751,Market A,16.164,16.182081639203922
69757,Market A,20.221,2.8364158080708464
69763,Market A,20.373,3.0690803376925686
69769,Market A,22.852,-2.3902690606858954
69775,Market A,20.916,-1.8701169405275664
69781,Market A,19.804,14.542624578924418
69787,Market A,21.618,18.361411365484074
69793,Market A,21.082,6.512564420587381
69799,Market A,23.006,-0.8314547297176027
69805,Market A,43.098,3.9001308578316802
69811,Market A,45.076,12.169228377670343
69817,Market A,29.568,19.31558269454395
69823,Market A,31.727,-9.490024063272251
69829,Market A,32.148,-2.2362827508097496
69835,Market A,36.328,3.546245282002552
69841,Market A,28.385,15.18813395898114
69847,Market A,22.885,29.398268790042657
69853,Market A,19.812,27.706978353863512
69859,Market A,17.815,25.455810776458726
69865,Market A,16.676,17.970134194833207
69871,Market A,16.611,15.266722561984587
69877,Market A,12.123,17.526890820774824
69883,Market A,4.001,8.762785204053117
69889,Market A,1.308,1.3574557999568242
69895,Market A,7.778,25.9730907436968
69901,Market A,16.27,21.361582366327298
69907,Market A,19.559,18.479864705341967
69913,Market A,19.621,22.900798463522634
69919,Market A,21.52,30.586529988798944
69925,Market A,23.25,54.015558333398516
69931,Market A,31.677,38.85520159570804
69937,Market A,28.846,41.56329019734564
69943,Market A,30.412,42.55045476904543
69949,Market A,63.978,50.17228167944553
69955,Market A,134.935,161.82169984797605
69961,Market A,36.202,131.31213406243972
69967,Market A,26.902,46.90789716852872
69973,Market A,21.322,33.65407598900512
69979,Market A,18.156,11.456375663794574
69985,Market A,16.082,7.101495357107311
69991,Market A,13.109,9.96578344084638
69997,Market A,12.018,4.389875392617526
70003,Market A,15.264,5.8203372258694515
70009,Market A,18.426,-4.284423789978931
70015,Market A,24.382,-5.531311198322982
70021,Market A,13.747,-5.212111753624512
70027,Market A,11.092,-6.537741643886861
70033,Market A,9.987,-8.941208660534699
70039,Market A,14.504,7.152337419712964
70045,Market A,22.31,19.722765090332857
70051,Market A,23.409,36.73516841515726
70057,Market A,33.817,58.0955588001863
70063,Market A,31.24,55.30507673163454
70069,Market A,32.738,48.56802165336457
70075,Market A,40.29,41.017569666484846
70081,Market A,27.992,50.33225895901519
70087,Market A,34.548,59.594279769082775
70093,Market A,75.903,79.12114659399538
70099,Market A,96.731,227.20687126194088
70105,Market A,40.789,86.79570821756784
70111,Market A,27.1,32.88604223081905
70117,Market A,26.111,30.0638870114472
70123,Market A,22.564,27.954618574482126
70129,Market A,19.681,34.189615496084166
70135,Market A,17.079,23.93006614161314
70141,Market A,18.424,19.327821746368343
70147,Market A,16.02,18.42436078307034
70153,Market A,18.082,18.706347295151367
70159,Market A,18.624,4.27855961611462
70165,Market A,17.818,-2.6523166413737016
70171,Market A,17.539,5.7353220367850355
70177,Market A,16.012,-7.708521303556694
70183,Market A,22.134,9.162393094905909
70189,Market A,26.927,30.357816693397922
70195,Market A,33.407,34.85132825233609
70201,Market A,31.75,43.45603914717591
70207,Market A,34.168,61.13224141756154
70213,Market A,27.957,78.6604681895077
70219,Market A,27.316,85.36903381698122
70225,Market A,26.05,66.79661737795871
70231,Market A,24.93,64.15349019873862
70237,Market A,49.646,76.17477806750205
70243,Market A,59.393,110.43425711222181
70249,Market A,32.713,29.309112887438403
70255,Market A,21.17,13.109446702441431
70261,Market A,17.811,25.555099747819
70267,Market A,17.711,31.967269499001986
70273,Market A,18.521,32.36152093756208
70279,Market A,17.891,32.985135966904465
70285,Market A,19.105,30.20983626036724
70291,Market A,18.653,33.10916111577494
70297,Market A,17.508,29.334339687434024
70303,Market A,18.28,19.403715581312213
70309,Market A,17.033,10.806369668319903
70315,Market A,1.821,4.114223159670743
70321,Market A,-3.368,-3.425604126383817
70327,Market A,-3.467,19.10976459118654
70333,Market A,-5.884,30.20430866464065
70339,Market A,-7.098,52.99521223925795
70345,Market A,12.762,46.38305571167628
70351,Market A,24.752,54.44388735062183
70357,Market A,25.466,56.49889522319518
70363,Market A,32.949,68.21730912156697
70369,Market A,33.636,70.95584689397302
70375,Market A,35.576,58.42898531145528
70381,Market A,66.601,82.26144802244002
70387,Market A,88.64,127.4484150772687
70393,Market A,76.695,68.19262243579382
70399,Market A,27.09,45.219972259544726
70405,Market A,21.344,54.57933498180495
70411,Market A,19.35,42.19060728807783
70417,Market A,17.423,45.01461735574357
70423,Market A,17.458,29.81827366171676
70429,Market A,19.554,22.38065406124211
70435,Market A,19.304,38.257514707469866
70441,Market A,21.087,39.58986094497617
70447,Market A,22.146,39.94659097690798
70453,Market A,21.485,40.67790235234125
70459,Market A,15.861,32.2098166965786
70465,Market A,17.924,21.476110155640242
70471,Market A,25.366,32.89437163007954
70477,Market A,40.236,41.60345766197136
70483,Market A,62.529,40.83648898872832
70489,Market A,64.608,65.95632896414193
70495,Market A,34.98,73.83995803349256
70501,Market A,34.318,80.27204932962934
70507,Market A,25.558,87.86201657276426
70513,Market A,15.651,72.66216460632184
70519,Market A,4.85,58.38459230394621
70525,Market A,35.63,67.81541424432143
70531,Market A,41.47,119.48565210600594
70537,Market A,40.968,71.42899251888387
70543,Market A,31.137,40.778084339751985
70549,Market A,30.592,49.05648097578753
70555,Market A,24.175,29.944438576101177
70561,Market A,30.298,27.233125365713953
70567,Market A,51.231,45.244375484003314
70573,Market A,49.043,37.90036062160196
70579,Market A,49.374,38.469612973980624
70585,Market A,64.97,20.75560506623932
70591,Market A,66.979,5.28019956211719
70597,Market A,41.116,6.9511092757674895
70603,Market A,24.791,26.844988973673686
70609,Market A,26.033,3.5037673456350475
70615,Market A,31.931,8.929185141880797
70621,Market A,46.016,2.2898799022145226
70627,Market A,41.545,3.2028712107073005
70633,Market A,55.38,20.287438266405488
70639,Market A,36.888,19.311678508535138
70645,Market A,2.809,12.802243821458323
70651,Market A,8.381,1.7887640679155545
70657,Market A,-29.951,-25.267575717450036
70663,Market A,-39.003,-23.73568196699395
70669,Market A,-24.857,-5.751390677873047
70675,Market A,43.363,37.4303204822795
70681,Market A,59.959,-13.188062619902933
70687,Market A,44.944,-7.499549279132999
70693,Market A,24.304,25.25329002555693
70699,Market A,24.252,6.461513568267108
70705,Market A,21.019,14.973777353021461
70711,Market A,21.402,9.08500945860412
70717,Market A,18.845,13.752183557563235
70723,Market A,19.977,9.209705067806539
70729,Market A,19.901,12.344301352170021
70735,Market A,21.297,9.667482498813868
70741,Market A,18.759,6.974637330759606
70747,Market A,0.25,-7.343023930064845
70753,Market A,-0.663,-23.996169418595457
70759,Market A,-0.697,-4.467928979282092
70765,Market A,-1.985,-3.4009344691117747
70771,Market A,-6.712,6.608757366538541
70777,Market A,-22.33,14.085345175243908
70783,Market A,-10.776,19.46755521877118
70789,Market A,27.677,5.726216338122548
70795,Market A,40.076,12.061840328907024
70801,Market A,26.804,22.36597452948092
70807,Market A,46.959,8.033551057904312
70813,Market A,58.243,83.54938647443525
70819,Market A,53.488,8.47976121119676
70825,Market A,28.459,-0.38181592307456924
70831,Market A,21.262,-16.08394588753775
70837,Market A,14.21,-16.807270970491587
70843,Market A,6.077,2.2424525627130123
70849,Market A,3.536,-2.341576074956137
70855,Market A,2.177,-6.077724583429415
70861,Market A,6.51,-14.920598357760966
70867,Market A,19.936,-10.527452680706787
70873,Market A,22.58,-5.967960869281711
70879,Market A,21.748,6.11514658557337
70885,Market A,20.559,-14.58424191639888
70891,Market A,-7.402,-16.074770098393287
70897,Market A,-13.659,-29.42125428593208
70903,Market A,-37.291,-13.024600086743646
70909,Market A,-39.447,-2.2134545958876046
70915,Market A,-31.076,1.201629245351583
70921,Market A,-34.74,6.8800817715000875
70927,Market A,-33.514,35.781406822095526
70933,Market A,-35.752,35.002370256403566
70939,Market A,-38.188,47.09099377094688
70945,Market A,-36.43,29.502816085880497
70951,Market A,-37.681,26.080635312252063
70957,Market A,-36.978,53.4605401349879
70963,Market A,68.325,27.728737403103523
70969,Market A,46.619,52.02845225859209
70975,Market A,27.141,29.895706996458493
70981,Market A,23.944,13.411661784509455
70987,Market A,25.455,3.9080402335196425
70993,Market A,22.565,-4.715223908396524
70999,Market A,20.869,0.6046559356627768
71005,Market A,20.464,-15.250580683293478
71011,Market A,18.738,-20.448023822952088
71017,Market A,19.802,-6.481319544958893
71023,Market A,20.998,-22.110103310075388
71029,Market A,19.134,-19.76815994659124
71035,Market A,13.971,-28.399938111211
71041,Market A,13.439,-33.291884985970995
71047,Market A,18.517,-14.494635078688631
71053,Market A,16.402,-10.326206930528969
71059,Market A,10.642,-1.3475313214695817
71065,Market A,5.029,-1.0814251347188701
71071,Market A,6.18,5.008565379027543
71077,Market A,-30.014,4.10626224046915
71083,Market A,-37.615,-7.272449381881508
71089,Market A,-37.055,-12.049362875827718
71095,Market A,-39.756,-18.774030554356884
71101,Market A,-32.14,-12.36775067520253
71107,Market A,27.289,48.82758316211689
71113,Market A,27.375,11.047982127853501
71119,Market A,22.88,-25.35514830577148
71125,Market A,22.332,-7.372083625402112
71131,Market A,20.077,-18.673242042979965
71137,Market A,21.166,-21.417580446922685
71143,Market A,20.13,-10.823166458316805
71149,Market A,18.886,-14.739095962013465
71155,Market A,19.721,-19.821023450149568
71161,Market A,21.685,-19.45824233173306
71167,Market A,20.882,-26.561934324308204
71173,Market A,19.704,-30.621606162870094
71179,Market A,9.637,-30.418686307235888
71185,Market A,-0.419,-47.48238961938554
71191,Market A,-14.511,-17.427346647652186
71197,Market A,-36.648,-23.179247654741445
71203,Market A,-20.401,-24.988641651801956
71209,Market A,-2.212,0.7393798429960867
71215,Market A,-9.964,-11.913737040130293
71221,Market A,-5.861,-11.595234870053446
71227,Market A,-4.962,-8.395711604130653
71233,Market A,-4.798,-7.557145744762437
71239,Market A,-5.303,-10.296634192841829
71245,Market A,-4.147,16.392066179493447
71251,Market A,15.522,31.149820368127223
71257,Market A,20.78,2.111338485638349
71263,Market A,12.643,-3.784784704279062
71269,Market A,9.321,1.1208043029469366
