id,market,target,pred
68023,Market A,36.402,41.44986616537716
68029,Market A,26.537,44.38999319750595
68035,Market A,37.616,38.21108738021618
68041,Market A,36.077,74.17964650885231
68047,Market A,39.656,71.7109804175393
68053,Market A,51.001,56.05399147973933
68059,Market A,39.39,53.574186038794565
68065,Market A,23.227,32.8467242983322
68071,Market A,25.862,34.93817273334531
68077,Market A,64.955,67.39891517270301
68083,Market A,57.905,79.66815016978096
68089,Market A,59.904,50.13174873293218
68095,Market A,50.902,16.771053481573396
68101,Market A,36.342,20.403386352158996
68107,Market A,37.822,3.3141333875526513
68113,Market A,44.593,-8.58140393460286
68119,Market A,51.095,23.008129536703592
68125,Market A,39.739,70.16889575408604
68131,Market A,23.307,50.877513412299926
68137,Market A,21.646,33.80626395219899
68143,Market A,39.395,28.418937256870986
68149,Market A,37.974,42.4760779907768
68155,Market A,22.164,40.910072169825284
68161,Market A,23.118,31.423868595054298
68167,Market A,26.894,43.53610649527014
68173,Market A,25.77,81.19217369019833
68179,Market A,63.279,85.12255745723712
68185,Market A,54.757,89.79963089008676
68191,Market A,87.692,75.64122510820164
68197,Market A,89.725,68.39912016947838
68203,Market A,104.016,66.63698381570873
68209,Market A,86.433,73.31857340210806
68215,Market A,87.753,74.85019246474451
68221,Market A,103.011,103.16859644394107
68227,Market A,77.206,124.79202327474195
68233,Market A,46.794,79.22879112125754
68239,Market A,28.296,41.64638758162849
68245,Market A,-37.343,78.66947063213402
68251,Market A,-39.161,52.35272500473093
68257,Market A,12.579,27.48599315781248
68263,Market A,28.018,34.00266835209802
68269,Market A,19.908,39.37851588262316
68275,Market A,24.81,63.40338320097482
68281,Market A,25.431,42.78551140650837
68287,Market A,25.971,57.85648529782979
68293,Market A,1.78,17.199725925818676
68299,Market A,-7.95,23.34360655954465
68305,Market A,24.787,16.52500608504994
68311,Market A,39.682,26.177448765905137
68317,Market A,51.204,58.656066328562716
68323,Market A,65.487,75.62667153665433
68329,Market A,84.596,72.7041198082521
68335,Market A,105.886,87.93542496836147
68341,Market A,66.043,71.79170724386191
68347,Market A,43.737,63.198651567564596
68353,Market A,29.075,45.35577662414967
68359,Market A,32.65,51.30668704277389
68365,Market A,41.372,69.69610201927541
68371,Market A,58.399,84.80779737989921
68377,Market A,51.868,63.377091573379786
68383,Market A,41.355,49.123059579801065
68389,Market A,29.889,67.53005327623734
68395,Market A,50.805,96.2754887976395
68401,Market A,76.044,69.96357393493383
68407,Market A,84.916,78.99161605689852
68413,Market A,71.691,85.23563710738382
68419,Market A,94.441,69.96427326870275
68425,Market A,134.286,73.5385335642758
68431,Market A,214.697,118.67386119913833
68437,Market A,49.47,68.67925844803895
68443,Market A,24.949,32.71774926093697
68449,Market A,25.598,29.77810111954668
68455,Market A,43.836,31.953816566040814
68461,Market A,45.997,79.88713322645111
68467,Market A,64.095,85.87919630429437
68473,Market A,65.034,91.07917563217825
68479,Market A,78.146,85.55582433014919
68485,Market A,62.617,76.60967921580455
68491,Market A,54.722,73.34221379215371
68497,Market A,43.589,61.29428595420733
68503,Market A,45.464,71.23833251636395
68509,Market A,120.745,116.55782576267379
68515,Market A,152.195,133.3767324833164
68521,Market A,78.373,120.48401036775391
68527,Market A,53.287,62.451926129081755
68533,Market A,35.779,49.715916790571455
68539,Market A,20.797,44.38598607184598
68545,Market A,17.449,25.581399867277824
68551,Market A,17.565,20.5744469797176
68557,Market A,16.05,22.875693309514478
68563,Market A,17.513,33.54832975555038
68569,Market A,19.272,34.32035926336262
68575,Market A,19.973,34.58196548078242
68581,Market A,17.424,14.51572376987361
68587,Market A,12.065,14.614822536445331
68593,Market A,8.685,15.597369784003966
68599,Market A,17.036,16.580972680504832
68605,Market A,33.773,14.841897480003261
68611,Market A,45.776,49.82094170112578
68617,Market A,56.144,66.54235585968325
68623,Market A,56.612,62.00315709678553
68629,Market A,51.459,47.81115098648968
68635,Market A,53.371,46.98481109664286
68641,Market A,51.548,45.3262668286807
68647,Market A,58.818,53.124354475706944
68653,Market A,74.428,79.05560834385086
68659,Market A,86.921,85.61849267988461
68665,Market A,58.867,63.748723209261655
68671,Market A,50.238,38.56087794047646
68677,Market A,30.786,18.34709590069791
68683,Market A,26.833,29.28156594519056
68689,Market A,24.598,26.580778736074272
68695,Market A,23.013,22.545834256603122
68701,Market A,20.34,21.505427677275954
68707,Market A,22.228,23.960460393540167
68713,Market A,22.004,38.350001418983574
68719,Market A,24.554,35.4125010839729
68725,Market A,20.863,22.163539582030715
68731,Market A,14.94,14.589372421491824
68737,Market A,13.135,28.52106735454693
68743,Market A,28.905,37.23485029804602
68749,Market A,36.176,32.788361507457594
68755,Market A,47.388,69.19365273118862
68761,Market A,52.688,73.40939992334363
68767,Market A,55.603,51.99698372668817
68773,Market A,40.038,45.152546540654626
68779,Market A,18.892,25.231072936359674
68785,Market A,14.18,24.440951333875756
68791,Market A,24.547,24.96254116478508
68797,Market A,61.084,57.954231018856305
68803,Market A,68.833,76.93592568411228
68809,Market A,40.299,64.15600371532878
68815,Market A,32.068,41.14024358288338
68821,Market A,28.602,17.90554616831315
68827,Market A,28.614,25.68503052693866
68833,Market A,25.441,26.903713565822095
68839,Market A,21.206,25.405288192915222
68845,Market A,21.013,24.950675622161334
68851,Market A,22.397,35.92739425904924
68857,Market A,27.017,36.79981411799229
68863,Market A,26.452,38.180593145029604
68869,Market A,21.507,21.38789377395559
68875,Market A,16.147,21.763865884141644
68881,Market A,10.622,13.675343518945148
68887,Market A,-15.0,11.799226736290919
68893,Market A,-37.824,6.893454348497393
68899,Market A,-38.995,1.255107416939417
68905,Market A,-37.887,8.239754016179937
68911,Market A,-39.814,8.565664908824346
68917,Market A,7.617,22.32819235095954
68923,Market A,29.774,-0.570040037590033
68929,Market A,24.378,5.31841159709662
68935,Market A,25.962,5.030551920705193
68941,Market A,35.377,43.16439704998815
68947,Market A,34.863,43.368551948671524
68953,Market A,31.048,11.557479272791998
68959,Market A,18.239,-0.865357602090647
68965,Market A,3.039,10.49149419972327
68971,Market A,2.584,17.702040933986147
68977,Market A,2.965,9.814547572736664
68983,Market A,6.837,3.682775646823494
68989,Market A,2.177,-2.2209214347769617
68995,Market A,14.404,10.368423795411438
69001,Market A,19.121,11.586585613410758
69007,Market A,16.604,8.688208173147551
69013,Market A,8.879,-2.612900834826462
69019,Market A,-2.503,-9.130315374530085
69025,Market A,-3.013,-16.014190856158706
69031,Market A,-2.549,-12.080730906099454
69037,Market A,-1.759,-14.942208384156444
69043,Market A,-12.026,-12.971263800666776
69049,Market A,-17.093,-7.660923816415931
69055,Market A,-3.38,-9.924014193724247
69061,Market A,-0.861,-10.811212055231579
69067,Market A,-0.455,-8.592109644982202
69073,Market A,-0.206,-10.111494938711502
69079,Market A,-0.232,-7.550030753496202
69085,Market A,1.004,12.339243716136103
69091,Market A,23.072,20.975119224965276
69097,Market A,16.941,14.541319236362629
69103,Market A,5.962,2.7152155418202852
69109,Market A,4.127,-8.124669126937683
69115,Market A,2.946,-8.396697407303087
69121,Market A,11.069,-12.746929150856928
69127,Market A,7.492,-21.555661489928553
69133,Market A,11.54,-25.499045877812023
69139,Market A,14.206,-4.20862578240002
69145,Market A,4.774,4.589150803726504
69151,Market A,2.013,9.579998194600059
69157,Market A,0.811,-8.269326407642012
69163,Market A,-2.248,-21.72293957546276
69169,Market A,-2.818,-36.62894986681799
69175,Market A,-3.644,-34.02431377492263
69181,Market A,-2.384,-34.989170530432816
69187,Market A,-1.695,-33.313943809014745
69193,Market A,-1.539,-37.125557593203155
69199,Market A,-1.885,-36.20505234789255
69205,Market A,-2.475,-38.660762291233624
69211,Market A,-3.865,-39.28867987697234
69217,Market A,-3.498,-42.79414313324145
69223,Market A,-1.488,-38.29235341586103
69229,Market A,2.442,-14.891192620618988
69235,Market A,5.487,9.691634675779333
69241,Market A,10.945,1.207936765394642
69247,Market A,8.609,-21.022629683416483
69253,Market A,7.666,-17.78174538877338
69259,Market A,21.971,-21.49177786451287
69265,Market A,15.908,-37.1212165499599
69271,Market A,10.398,-24.46849430479054
69277,Market A,13.021,-14.686617163227854
69283,Market A,37.728,-9.644083113332492
69289,Market A,36.719,-6.598071711446089
69295,Market A,27.757,-1.3995112994262584
69301,Market A,6.755,-30.570025062953547
69307,Market A,-3.793,-36.33825199071333
69313,Market A,-3.649,-51.726467990047496
69319,Market A,-4.048,-51.07345708519172
69325,Market A,-3.423,-47.31537351179564
69331,Market A,-2.933,-41.30628057970249
69337,Market A,-2.038,-33.2253925565209
69343,Market A,-1.566,-31.13392806688435
69349,Market A,-2.091,-35.69474080771316
69355,Market A,-0.369,-29.091554573187267
69361,Market A,0.038,-29.127493792604923
69367,Market A,-1.494,-23.95204163880733
69373,Market A,0.214,-0.4089640601364515
69379,Market A,9.258,17.80938451637362
69385,Market A,24.792,20.588754646101343
69391,Market A,22.884,2.716202266169084
69397,Market A,22.262,6.487402105912139
69403,Market A,25.568,1.2415090606685695
69409,Market A,32.882,-6.85559202440259
69415,Market A,26.094,-4.302296676810933
69421,Market A,21.519,6.253482303757739
69427,Market A,18.182,11.91789002619792
69433,Market A,20.327,14.519090136218022
69439,Market A,22.86,23.15830107292002
69445,Market A,24.589,14.60517920866392
69451,Market A,20.78,6.800358984082472
69457,Market A,23.304,11.660900070087585
69463,Market A,21.606,9.165691471292291
69469,Market A,21.864,3.439844290109498
69475,Market A,22.921,-0.5680335984270286
69481,Market A,26.715,-6.700469446206348
69487,Market A,22.473,-13.186953493080914
69493,Market A,20.859,-22.020724968922664
69499,Market A,20.96,-22.447244904308604
69505,Market A,17.621,-24.856642765188354
69511,Market A,15.985,-23.845134953093762
69517,Market A,18.507,5.260169294519535
69523,Market A,27.137,21.763555826083692
69529,Market A,1.816,12.290916770544499
69535,Market A,-39.155,-5.144837695796589
69541,Market A,-39.077,3.2140358135730622
69547,Market A,-39.37,12.996436797828842
69553,Market A,-37.403,0.8207656107582011
69559,Market A,-37.508,3.9836609614689067
69565,Market A,-6.055,4.442596467322371
69571,Market A,44.631,11.10144860798551
69577,Market A,-23.203,18.541972197127723
69583,Market A,35.795,10.223144505452659
69589,Market A,62.646,6.211350725810938
69595,Market A,76.668,15.349199506116356
69601,Market A,58.38,-0.9509556836070843
69607,Market A,72.306,3.630864484100009
69613,Market A,47.035,7.503877672893886
69619,Market A,44.494,-6.656311449923329
69625,Market A,26.662,4.279145884881089
69631,Market A,26.367,-9.618019993982934
69637,Market A,30.538,-15.265285372779793
69643,Market A,24.356,-22.149384956110808
69649,Market A,26.131,-23.55112552855781
69655,Market A,33.493,0.14690404919413425
69661,Market A,73.606,55.298249710351904
69667,Market A,72.475,72.61258646442025
69673,Market A,51.899,79.4961596635835
69679,Market A,35.477,47.986476387962554
69685,Market A,23.76,20.953520303152786
69691,Market A,25.527,33.3105565067479
69697,Market A,21.814,25.994948158270027
69703,Market A,19.585,38.401777457820174
69709,Market A,20.439,36.648984725847626
69715,Market A,20.557,34.06513241108595
69721,Market A,22.488,51.70967766238366
69727,Market A,22.272,53.22559464539543
69733,Market A,21.567,38.80635417871391
69739,Market A,17.915,24.665760460506643
69745,Market A,15.654,15.527440156255128
69751,Market A,16.164,21.330226920295978
69757,Market A,20.221,7.670402775902289
69763,Market A,20.373,2.982245239757198
69769,Market A,22.852,-0.689044290637284
69775,Market A,20.916,1.2031735405817514
69781,Market A,19.804,31.94806704413565
69787,Market A,21.618,24.746796450344405
69793,Market A,21.082,22.789595263695098
69799,Market A,23.006,23.020927844192457
69805,Market A,43.098,49.592652482508264
69811,Market A,45.076,62.82729615102621
69817,Market A,29.568,49.9426813407747
69823,Market A,31.727,32.665273671083675
69829,Market A,32.148,21.06539768047699
69835,Market A,36.328,12.825891032951098
69841,Market A,28.385,16.83740249987826
69847,Market A,22.885,18.74143766128654
69853,Market A,19.812,18.193807177874092
69859,Market A,17.815,22.15081205057252
69865,Market A,16.676,12.225180570874995
69871,Market A,16.611,19.37249355498996
69877,Market A,12.123,18.26154950032562
69883,Market A,4.001,10.915923887274715
69889,Market A,1.308,-6.138499935041963
69895,Market A,7.778,1.647454341476191
69901,Market A,16.27,-12.792300960925857
69907,Market A,19.559,-3.9999120487549504
69913,Market A,19.621,-9.322088905750512
69919,Market A,21.52,-8.761658000667325
69925,Market A,23.25,29.819147181915643
69931,Market A,31.677,11.1823655752986
69937,Market A,28.846,19.901001746175787
69943,Market A,30.412,25.283201215705766
69949,Market A,63.978,57.536836659748246
69955,Market A,134.935,76.41039628801387
69961,Market A,36.202,66.52700354354158
69967,Market A,26.902,30.802190603619835
69973,Market A,21.322,10.914254650974936
69979,Market A,18.156,19.408005760464818
69985,Market A,16.082,14.912511744501543
69991,Market A,13.109,6.491244399681442
69997,Market A,12.018,10.28767698605759
70003,Market A,15.264,9.12494931727171
70009,Market A,18.426,2.7000836741545804
70015,Market A,24.382,6.05676212270037
70021,Market A,13.747,-0.6483484700612578
70027,Market A,11.092,-5.2696273286062265
70033,Market A,9.987,0.7983883220165282
70039,Market A,14.504,6.085868690677792
70045,Market A,22.31,15.359519892239124
70051,Market A,23.409,48.5520467664639
70057,Market A,33.817,38.95674330107747
70063,Market A,31.24,36.444262566384154
70069,Market A,32.738,28.357213667853046
70075,Market A,40.29,30.388145445628357
70081,Market A,27.992,30.51461092569759
70087,Market A,34.548,46.526278100896796
70093,Market A,75.903,88.55819533265182
70099,Market A,96.731,122.98574893215715
70105,Market A,40.789,69.69262213563049
70111,Market A,27.1,28.58598105500875
70117,Market A,26.111,24.923112170397722
70123,Market A,22.564,1.9888713485729888
70129,Market A,19.681,3.4633530349625836
70135,Market A,17.079,-1.7700541552266102
70141,Market A,18.424,0.11035194188902153
70147,Market A,16.02,7.6418844816848726
70153,Market A,18.082,18.868693408366248
70159,Market A,18.624,5.559463760093095
70165,Market A,17.818,-6.115060812218104
70171,Market A,17.539,-1.9095342174444525
70177,Market A,16.012,3.775927945674759
70183,Market A,22.134,13.151480578081234
70189,Market A,26.927,38.692358799294624
70195,Market A,33.407,31.8168409289099
70201,Market A,31.75,36.298610141093036
70207,Market A,34.168,29.23794232844782
70213,Market A,27.957,24.454594326902093
70219,Market A,27.316,27.30618564203247
70225,Market A,26.05,22.80293870312373
70231,Market A,24.93,27.237658756431635
70237,Market A,49.646,44.90835790502773
70243,Market A,59.393,57.617538879713834
70249,Market A,32.713,31.70703145475978
70255,Market A,21.17,-2.463957085821633
70261,Market A,17.811,-0.8013018942765022
70267,Market A,17.711,5.761269897740924
70273,Market A,18.521,-2.8603091452413096
70279,Market A,17.891,-3.746361338937163
70285,Market A,19.105,0.43826203157215815
70291,Market A,18.653,5.1754300012479035
70297,Market A,17.508,9.697272539216762
70303,Market A,18.28,5.559733236851727
70309,Market A,17.033,-0.7461812485094796
70315,Market A,1.821,-4.517855062654675
70321,Market A,-3.368,-10.99376475924263
70327,Market A,-3.467,-2.0718268396849737
70333,Market A,-5.884,0.16572456759265464
70339,Market A,-7.098,34.93973200337434
70345,Market A,12.762,12.57140375377923
70351,Market A,24.752,20.990147076588933
70357,Market A,25.466,18.768731022039702
70363,Market A,32.949,15.409060059299104
70369,Market A,33.636,17.6829130541812
70375,Market A,35.576,19.63694838354543
70381,Market A,66.601,43.655868032410325
70387,Market A,88.64,61.05217687011371
70393,Market A,76.695,41.36640563862443
70399,Market A,27.09,23.786139697048277
70405,Market A,21.344,13.078322296741526
70411,Market A,19.35,8.305453210625021
70417,Market A,17.423,6.047925652760714
70423,Market A,17.458,1.8643579194363369
70429,Market A,19.554,3.9840208462932836
70435,Market A,19.304,16.95035455273765
70441,Market A,21.087,27.065667440982363
70447,Market A,22.146,29.111656225208684
70453,Market A,21.485,22.15484334637663
70459,Market A,15.861,9.90823203507788
70465,Market A,17.924,17.365090197442377
70471,Market A,25.366,19.234741926734205
70477,Market A,40.236,45.83347214266647
70483,Market A,62.529,45.90184288949128
70489,Market A,64.608,49.7679395755699
70495,Market A,34.98,45.300452970621166
70501,Market A,34.318,32.814482723620074
70507,Market A,25.558,31.552503523430904
70513,Market A,15.651,17.00364695415925
70519,Market A,4.85,28.273112889572502
70525,Market A,35.63,56.75489411623279
70531,Market A,41.47,77.99220932249409
70537,Market A,40.968,57.26718070277403
70543,Market A,31.137,37.09552719073989
70549,Market A,30.592,39.0534745919029
70555,Market A,24.175,50.499470217006504
70561,Market A,30.298,46.16015082199752
70567,Market A,51.231,30.912427830316354
70573,Market A,49.043,36.36487137390467
70579,Market A,49.374,42.86302446328328
70585,Market A,64.97,80.45622988973292
70591,Market A,66.979,53.90187240983432
70597,Market A,41.116,40.51728451549133
70603,Market A,24.791,27.20863246669872
70609,Market A,26.033,14.572389544957204
70615,Market A,31.931,37.30272567115559
70621,Market A,46.016,33.12621430242046
70627,Market A,41.545,35.80702962829896
70633,Market A,55.38,26.885471078184047
70639,Market A,36.888,17.328955906553155
70645,Market A,2.809,-9.340968607118793
70651,Market A,8.381,-10.354910120354123
70657,Market A,-29.951,-14.246064271851203
70663,Market A,-39.003,1.4647833025502024
70669,Market A,-24.857,15.918508365529235
70675,Market A,43.363,28.999403816582728
70681,Market A,59.959,14.897312875356171
70687,Market A,44.944,21.26265711790395
70693,Market A,24.304,31.719942135318114
70699,Market A,24.252,12.353663997012113
70705,Market A,21.019,11.38215619886936
70711,Market A,21.402,12.98660108023369
70717,Market A,18.845,8.836468227702191
70723,Market A,19.977,-0.87538151734595
70729,Market A,19.901,4.192625337657496
70735,Market A,21.297,8.878953761645391
70741,Market A,18.759,0.6964129735375053
70747,Market A,0.25,-12.177611948496846
70753,Market A,-0.663,-20.75302306152699
70759,Market A,-0.697,-18.32626281235298
70765,Market A,-1.985,-20.140778354889264
70771,Market A,-6.712,-5.794118963472286
70777,Market A,-22.33,-7.751956795880496
70783,Market A,-10.776,7.491276801130347
70789,Market A,27.677,-3.6479716129085986
70795,Market A,40.076,-0.8138170483123659
70801,Market A,26.804,12.60447320697963
70807,Market A,46.959,11.153120838310002
70813,Market A,58.243,44.77834982829951
70819,Market A,53.488,45.52771245251932
70825,Market A,28.459,29.377502312222347
70831,Market A,21.262,-14.740769026974966
70837,Market A,14.21,-10.604489131253978
70843,Market A,6.077,-9.810899856229078
70849,Market A,3.536,-16.32181672788449
70855,Market A,2.177,-19.637009369142262
70861,Market A,6.51,-20.102033306513427
70867,Market A,19.936,-11.842127115432085
70873,Market A,22.58,4.908797575942174
70879,Market A,21.748,17.13810365108589
70885,Market A,20.559,-2.6598857498386153
70891,Market A,-7.402,-12.506264762429034
70897,Market A,-13.659,-17.76637607089448
70903,Market A,-37.291,-11.684861825745386
70909,Market A,-39.447,-13.212494586595902
70915,Market A,-31.076,-14.54711879505571
70921,Market A,-34.74,-20.01320133464408
70927,Market A,-33.514,1.8224542743653274
70933,Market A,-35.752,-4.071381781662581
70939,Market A,-38.188,2.96047112155631
70945,Market A,-36.43,-31.875049211964424
70951,Market A,-37.681,-28.75603569553941
70957,Market A,-36.978,10.59923049866434
70963,Market A,68.325,27.391807666853033
70969,Market A,46.619,38.212215408034076
70975,Market A,27.141,22.955091154906057
70981,Market A,23.944,-2.546872989064479
70987,Market A,25.455,12.492221249063114
70993,Market A,22.565,1.8162085960544196
70999,Market A,20.869,10.810173227687848
71005,Market A,20.464,-3.1059714106727263
71011,Market A,18.738,6.839140229491079
71017,Market A,19.802,24.79292253400729
71023,Market A,20.998,19.303586016520942
71029,Market A,19.134,10.03369590775874
71035,Market A,13.971,3.036364890523224
71041,Market A,13.439,-0.13890306576808342
71047,Market A,18.517,0.1654544086680545
71053,Market A,16.402,-2.960704760038311
71059,Market A,10.642,18.1418036131464
71065,Market A,5.029,2.1511892180879926
71071,Market A,6.18,-5.105902662357984
71077,Market A,-30.014,-5.616382293143516
71083,Market A,-37.615,-9.97612171706236
71089,Market A,-37.055,-2.8969150697521258
71095,Market A,-39.756,1.6914085953062212
71101,Market A,-32.14,22.361429696419165
71107,Market A,27.289,36.86754049381062
71113,Market A,27.375,20.53907905724749
71119,Market A,22.88,5.75957758946668
71125,Market A,22.332,7.001054072274307
71131,Market A,20.077,-15.51527127112648
71137,Market A,21.166,-18.41167242794288
71143,Market A,20.13,-20.10083237296418
71149,Market A,18.886,-16.564295869670406
71155,Market A,19.721,-10.285135559661224
71161,Market A,21.685,1.3360697637937449
71167,Market A,20.882,1.4839746870486792
71173,Market A,19.704,-16.609462772572027
71179,Market A,9.637,-26.78729472474582
71185,Market A,-0.419,-29.67296537312349
71191,Market A,-14.511,-27.558199972726257
71197,Market A,-36.648,-34.02426996340472
71203,Market A,-20.401,-29.519040809987253
71209,Market A,-2.212,-0.14113783776918254
71215,Market A,-9.964,-3.7726676845221867
71221,Market A,-5.861,-3.6975629346159273
71227,Market A,-4.962,-4.823530837176008
71233,Market A,-4.798,-4.1389733381191345
71239,Market A,-5.303,8.208520968441164
71245,Market A,-4.147,29.419645471758017
71251,Market A,15.522,33.54813242673517
71257,Market A,20.78,20.953899611076842
